DOI,Title,Link,Year
10.1109/MALWARE.2013.6703687,First byte: Force-based clustering of filtered block N-grams to detect code reuse in malicious software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893783611&doi=10.1109%2FMALWARE.2013.6703687&partnerID=40&md5=be3eff81961184fec9fe4f0245a5e444,2013
10.1109/MALWARE.2013.6703686,PANDORA applies non-deterministic obfuscation randomly to Android,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893772400&doi=10.1109%2FMALWARE.2013.6703686&partnerID=40&md5=f93f220714a0a4db323763479794bda4,2013
10.1109/MALWARE.2013.6703689,Countering malware evolution using cloud-based learning,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893730107&doi=10.1109%2FMALWARE.2013.6703689&partnerID=40&md5=967523319b29094163d1164cd80b467e,2013
10.1109/MilCIS.2013.6694490,Fractal methods for the representation and analysis of polymorphism in malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893616856&doi=10.1109%2FMilCIS.2013.6694490&partnerID=40&md5=7a317961ff81e64505bcb532a1258f92,2013
10.1109/CNS.2013.6682751,Babble: Identifying malware by its dialects,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893595479&doi=10.1109%2FCNS.2013.6682751&partnerID=40&md5=d08ee8ff6c519f87756f7741a397a69b,2013
10.1109/ICAT.2013.6684043,Using closed frequent sets to cluster malwares,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893360006&doi=10.1109%2FICAT.2013.6684043&partnerID=40&md5=50d4b7a0df08743fa36182560bae1630,2013
10.1109/CyberC.2013.19,A scalable implementation of malware detection based on network connection behaviors,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893231146&doi=10.1109%2FCyberC.2013.19&partnerID=40&md5=da0f9874432e2a9c45ca03d0d1a83db1,2013
10.1145/2487788.2488136,Graph-based malware distributors detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893080740&doi=10.1145%2F2487788.2488136&partnerID=40&md5=8f86aa9f37416610520bb914e67b2a4f,2013
10.1109/COMPSAC.2013.60,Clustering of similar malware behavior via structural host-sequence comparison,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891316184&doi=10.1109%2FCOMPSAC.2013.60&partnerID=40&md5=936d7f75b81573176e450448000378af,2013
10.1109/COMPSAC.2013.6,ARIGUMA code analyzer: Efficient variant detection by identifying common instruction sequences in malware families,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84891301295&doi=10.1109%2FCOMPSAC.2013.6&partnerID=40&md5=5602015e68d80eb8ac4e6768bdfd7bcf,2013
10.1109/ASIAJCIS.2013.18,Efficient malware packer identification using support vector machines with spectrum kernel,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889068545&doi=10.1109%2FASIAJCIS.2013.18&partnerID=40&md5=a5034597d44bf12fa36b959240174368,2013
10.1109/ASIAJCIS.2013.17,Detecting HTTP-based botnet based on characteristic of the C&C session using by SVM,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889057187&doi=10.1109%2FASIAJCIS.2013.17&partnerID=40&md5=e71201a1901dddb40ccce70f03618f25,2013
10.1007/978-3-642-41284-4_18,Mobile malware detection based on energy fingerprints - A dead end?,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888387175&doi=10.1007%2F978-3-642-41284-4_18&partnerID=40&md5=54a617851b8ef07225043044e9ff0ebb,2013
10.1007/978-3-642-41284-4_1,A primitive for revealing stealthy peripheral-based attacks on the computing platform's main memory,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888378420&doi=10.1007%2F978-3-642-41284-4_1&partnerID=40&md5=7417b8d3158c9650b83950358ade9c0e,2013
10.7873/date.2013.264,Reverse engineering digital circuits using functional analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885590301&doi=10.7873%2Fdate.2013.264&partnerID=40&md5=2c181b0037d2cf57bf5dd085824488e3,2013
10.1007/978-3-642-36461-7_7,Applications of temporal graph metrics to real-world networks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84883519069&doi=10.1007%2F978-3-642-36461-7_7&partnerID=40&md5=77bfc367f396beb5becf9b60be679349,2013
10.1016/j.diin.2013.06.007,Integrity verification of user space code,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881288721&doi=10.1016%2Fj.diin.2013.06.007&partnerID=40&md5=ff27309bf4f10e8c2433bbe18c3751e0,2013
10.1007/978-3-642-39068-5_74,Improving the performance of neural networks with random forest in detecting network intrusions,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880758339&doi=10.1007%2F978-3-642-39068-5_74&partnerID=40&md5=b2e2b7e7232dbe6aac439335ef0b829a,2013
10.1109/JSYST.2012.2221913,Malware target recognition of unknown threats,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880570808&doi=10.1109%2FJSYST.2012.2221913&partnerID=40&md5=d9c1bbf9ecf81025fa812660640df7ee,2013
10.1587/transcom.E96.B.1753,Time zone correlation analysis of malware/bot downloads,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879851866&doi=10.1587%2Ftranscom.E96.B.1753&partnerID=40&md5=e14c89d66f0a0ef0434879d8aec62fc7,2013
10.1109/TDSC.2013.3,Warning bird: A near real-time detection system for suspicious URLs in twitter stream,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877300575&doi=10.1109%2FTDSC.2013.3&partnerID=40&md5=3fd96a91700e1911f550674c34c87075,2013
10.1016/j.cose.2012.10.002,From keyloggers to touchloggers: Take the rough with the smooth,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876542471&doi=10.1016%2Fj.cose.2012.10.002&partnerID=40&md5=c49c0d89d81e7062f4fdc92e5aedd724,2013
10.1007/978-3-642-37300-8_14,Shedding light on log correlation in network forensics analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875669722&doi=10.1007%2F978-3-642-37300-8_14&partnerID=40&md5=e9f868ececfe59f14b95a8257787e2a6,2013
10.1007/978-3-642-37300-8_6,"A static, packer-agnostic filter to detect similar malware samples",https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875646366&doi=10.1007%2F978-3-642-37300-8_6&partnerID=40&md5=7e724a91a4df5d276cfdacfc589876ea,2013
10.1007/978-3-642-37300-8_1,Using file relationships in malware classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875639312&doi=10.1007%2F978-3-642-37300-8_1&partnerID=40&md5=6c89ffff6a9c3c587775d499703940bf,2013
10.1002/sec.524,An unknown malware detection scheme based on the features of graph,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873872819&doi=10.1002%2Fsec.524&partnerID=40&md5=ed0f51f3fc1e1c7593e4728f9ead2c60,2013
10.1007/978-3-642-35130-3_1,Fighting malicious software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871582014&doi=10.1007%2F978-3-642-35130-3_1&partnerID=40&md5=6310b8de5d5ebebbb9a3eb177e23be80,2012
10.1109/3PGCIC.2012.52,Parallel perspectives: Reverse engineering for generation multi-X,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871566941&doi=10.1109%2F3PGCIC.2012.52&partnerID=40&md5=f5ee7e44c3334c444f0f78df96da09a0,2012
10.1109/ICCChina.2012.6356881,CAS: A framework of online detecting advance malware families for cloud-based security,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871486625&doi=10.1109%2FICCChina.2012.6356881&partnerID=40&md5=3188769df2925ea16e4077c30b5a120e,2012
10.1145/2388576.2388580,Botnets: A heuristic-based detection framework,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870560067&doi=10.1145%2F2388576.2388580&partnerID=40&md5=23a57af087140790b2225c4b813aa356,2012
10.1145/2388576.2388590,Efficient regular expression pattern matching for network intrusion detection systems using modified word-based automata,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870361313&doi=10.1145%2F2388576.2388590&partnerID=40&md5=e51a4ab31a349831eaa9b7278761664f,2012
10.1145/2388576.2388591,Classification of polymorphic and metamorphic malware samples based on their behavior,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870334686&doi=10.1145%2F2388576.2388591&partnerID=40&md5=a5a50eb9ed38948b6a5d5628279c5893,2012
10.1049/cp.2012.2440,Automatic signature analysis and generation for large-scale network malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84894560598&doi=10.1049%2Fcp.2012.2440&partnerID=40&md5=a5ef27129237de479fc2345bd5f8cb3e,2012
10.1109/PDCAT.2012.54,Analysis of cryptographic algorithms' characters in binary file,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884656791&doi=10.1109%2FPDCAT.2012.54&partnerID=40&md5=6e927cd69b0c7be084e0b2e70ef75278,2012
10.1145/2490428.2490442,SPADE: Signature based packer detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84879800840&doi=10.1145%2F2490428.2490442&partnerID=40&md5=e1d52cb1d7a1e845478ce73a9be84424,2012
10.2316/P.2012.789-045,Malware detection system with privacy protection against cloaking,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84876765343&doi=10.2316%2FP.2012.789-045&partnerID=40&md5=6ef1fbe504d1790f4edb7b56272ba16b,2012
10.1109/GreenCom.2012.121,Using infection markers as a vaccine against malware attacks,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875488659&doi=10.1109%2FGreenCom.2012.121&partnerID=40&md5=907e9be48fb77655a229ab461807cb15,2012
10.1109/MALWARE.2012.6461016,Code synchronization by morphological analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874578739&doi=10.1109%2FMALWARE.2012.6461016&partnerID=40&md5=344fa4c8a389948303755558224e0826,2012
10.1109/MALWARE.2012.6461006,Malware analysis and attribution using genetic information,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874577209&doi=10.1109%2FMALWARE.2012.6461006&partnerID=40&md5=eb6e17cd93ac206a0e0fc6de4ef5dded,2012
10.1109/MALWARE.2012.6461007,CIS: The crypto intelligence system for automatic detection and localization of cryptographic functions in current malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874556063&doi=10.1109%2FMALWARE.2012.6461007&partnerID=40&md5=2b90c4265d920df95f6f0d94b53c2488,2012
10.1109/ISDA.2012.6416624,Generic feature selection measure for botnet malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874393405&doi=10.1109%2FISDA.2012.6416624&partnerID=40&md5=535ff0e9da043ab789bb35f7941c1ae4,2012
10.1109/CLEI.2012.6427168,Supervised classification of packets coming from a HTTP botnet,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874314708&doi=10.1109%2FCLEI.2012.6427168&partnerID=40&md5=b86d7145ff664d3f576f89b93efd0c1b,2012
10.1109/BWCCA.2012.61,Performance evaluation of multi-pattern matching algorithms on smartphone,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874249056&doi=10.1109%2FBWCCA.2012.61&partnerID=40&md5=0cd33359e1d984be19008056c6df50ce,2012
10.1109/FIT.2012.69,A general paradigm for normalizing metamorphic malwares,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874142906&doi=10.1109%2FFIT.2012.69&partnerID=40&md5=812e6be82f38dcab02d2793f579981a6,2012
10.1109/ICDM.2012.75,Multiple kernel learning clustering with an application to malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874033284&doi=10.1109%2FICDM.2012.75&partnerID=40&md5=fc22ef0cb0eb0e6e609d2d362e27721d,2012
10.3233/jid-2012-0016,Design and implementation of a data mining system for malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873577659&doi=10.3233%2Fjid-2012-0016&partnerID=40&md5=ab678a98198b65c62545f0ac1433b43c,2012
10.1109/CIS.2012.27,The effects of different representations on malware motif identification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873560675&doi=10.1109%2FCIS.2012.27&partnerID=40&md5=96494217b9b05bfd7850fb8fe6e3ff5e,2012
10.1109/WICT.2012.6409092,Phish mail guard: Phishing mail detection technique by using textual and URL analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873362352&doi=10.1109%2FWICT.2012.6409092&partnerID=40&md5=e712146e2699ac13bac9e407fec31acc,2012
10.1109/MINES.2012.121,Hybrid method to analyze cryptography in software,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873189964&doi=10.1109%2FMINES.2012.121&partnerID=40&md5=57093cbc13f7d1e4ec0ce91fc5f53fda,2012
10.1109/EC2ND.2011.12,Adaptive detection of covert communication in HTTP requests,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872243220&doi=10.1109%2FEC2ND.2011.12&partnerID=40&md5=9c87a7b499d6dde02b6eaf14408735b0,2012
10.1145/2420950.2420987,Malicious PDF detection using metadata and structural features,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872119350&doi=10.1145%2F2420950.2420987&partnerID=40&md5=246d95d71699e646c85185cfe9eca523,2012
10.1145/2420950.2420999,VAMO: Towards a fully automated malware clustering validity analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872102389&doi=10.1145%2F2420950.2420999&partnerID=40&md5=04b8584c11e9e11448195b3e6f87016a,2012
10.1109/CRISIS.2012.6378950,Browser function calls modeling for banking malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872084383&doi=10.1109%2FCRISIS.2012.6378950&partnerID=40&md5=c6bde7d5998d2676f905ef4eee7de60f,2012
10.1109/CRISIS.2012.6378949,Evasion-resistant malware signature based on profiling kernel data structure objects,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872062869&doi=10.1109%2FCRISIS.2012.6378949&partnerID=40&md5=0d4df63f0e87236cc72b81c0098065e1,2012
10.3724/SP.J.1001.2012.04221,Evidential reasoning method for decision of program maliciousness,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871897210&doi=10.3724%2FSP.J.1001.2012.04221&partnerID=40&md5=cbf04269cd561ba3fe9df63012a8beaa,2012
10.1109/TSMCC.2012.2222025,Ensemble clustering for internet security applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871794100&doi=10.1109%2FTSMCC.2012.2222025&partnerID=40&md5=c2b4f103f982fb4b0d007df6cea59177,2012
10.1145/2401603.2401672,Malware classification method via binary content comparison,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871628679&doi=10.1145%2F2401603.2401672&partnerID=40&md5=318e4ea779acca42499e6a8235064a29,2012
10.1007/978-3-642-35267-6_17,Enhancing smartphone malware detection performance by applying machine learning hybrid classifiers,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869832942&doi=10.1007%2F978-3-642-35267-6_17&partnerID=40&md5=428ed6e4728e98d6180b2b6671b62c80,2012
10.1145/2381896.2381911,Autonomous learning for detection of javascript attacks: Vision or reality?,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869847817&doi=10.1145%2F2381896.2381911&partnerID=40&md5=e296fb0c5ec9e31ef09cad0775fd1bf3,2012
10.1145/2381896.2381904,Learning stateful models for network honeypots,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869823115&doi=10.1145%2F2381896.2381904&partnerID=40&md5=be3af12247f976783274724470ca482d,2012
10.1145/2381896.2381900,Improving malware classification: Bridging the static/dynamic gap,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869822279&doi=10.1145%2F2381896.2381900&partnerID=40&md5=0d15390a95b5c14e03296760f8a2eaf0,2012
10.1145/2381896.2381910,Tracking concept drift in malware families,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869760102&doi=10.1145%2F2381896.2381910&partnerID=40&md5=810fe993ecef8717646034138020994d,2012
10.1145/2382196.2382233,Populated IP addresses - Classification and applications,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869474658&doi=10.1145%2F2382196.2382233&partnerID=40&md5=92212e63ea0a1c162ce5531016a0dedd,2012
10.1145/2382196.2382217,Aligot: Cryptographic function identification in obfuscated binary programs,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869451078&doi=10.1145%2F2382196.2382217&partnerID=40&md5=7ef56064e1ff2248e1aff1b34e946a5e,2012
10.1145/2382196.2382317,POSTER: Automatic generation of vaccines for malware immunization,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869444784&doi=10.1145%2F2382196.2382317&partnerID=40&md5=1f586ea5cb00fad90ce51823ee46fba1,2012
10.1145/2382196.2382257,PeerPress: Utilizing enemies' P2P strength against them,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869435137&doi=10.1145%2F2382196.2382257&partnerID=40&md5=7452b6d74f31e830e21211cb0e4e21bc,2012
10.1109/ARES.2012.85,Veto-based malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869403967&doi=10.1109%2FARES.2012.85&partnerID=40&md5=1a5de1fb4cf9d463f13b2719db5010bc,2012
10.1109/ICeLeTE.2012.6333411,Opcodes histogram for classifying metamorphic portable executables malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869401585&doi=10.1109%2FICeLeTE.2012.6333411&partnerID=40&md5=f788d679aa63a06dd3574efe4a56c514,2012
10.1145/2382196.2382283,Manufacturing compromise: The emergence of exploit-as-a-service,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869388520&doi=10.1145%2F2382196.2382283&partnerID=40&md5=ae222d54f204b876164acb07aeb9d59b,2012
10.4028/www.scientific.net/AMM.198-199.343,Unpacking techniques and tools in malware analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869204907&doi=10.4028%2Fwww.scientific.net%2FAMM.198-199.343&partnerID=40&md5=43ec999e8f4b1773a884339eed77ff66,2012
10.1007/978-3-642-34481-7_53,A novel node splitting criteria for decision trees based on Theil index,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869014019&doi=10.1007%2F978-3-642-34481-7_53&partnerID=40&md5=c6d19002de426fe6891548b66072bebf,2012
10.1109/EISIC.2012.34,A machine learning approach to android malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868590213&doi=10.1109%2FEISIC.2012.34&partnerID=40&md5=9229a1d6009cf6a4ce9607d41b5991cb,2012
10.1007/978-3-642-33392-7_5,Program structure-based feature selection for Android malware analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869597357&doi=10.1007%2F978-3-642-33392-7_5&partnerID=40&md5=b0f2dae9ef2fd75dd09bc4cdf506433b,2012
10.1007/978-3-642-33448-1_28,Cybercrime: The case of obfuscated malware,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869597785&doi=10.1007%2F978-3-642-33448-1_28&partnerID=40&md5=fe40b08de107f6176c8e09150d169bda,2012
10.1109/PST.2012.6297926,PDF Scrutinizer: Detecting JavaScript-based attacks in PDF documents,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868240573&doi=10.1109%2FPST.2012.6297926&partnerID=40&md5=adc79d4d81f9626b292d1b21fe6bfcff,2012
10.1109/TrustCom.2012.235,RedJsod: A readable javascript obfuscation detector using semantic-based analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868142066&doi=10.1109%2FTrustCom.2012.235&partnerID=40&md5=ab7d9b1bddefe4b120bdc7d34a8fa074,2012
10.1109/TrustCom.2012.301,Wire - A formal intermediate language for binary analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868110729&doi=10.1109%2FTrustCom.2012.301&partnerID=40&md5=b24fab48451df519381828bb771f3898,2012
10.1007/s11416-012-0166-z,A practical approach on clustering malicious PDF documents,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868366844&doi=10.1007%2Fs11416-012-0166-z&partnerID=40&md5=a9684030d22344b46ed99f7b46fd217f,2012
10.1007/s11416-012-0164-1,The proactivity of Perceptron derived algorithms in malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84868354750&doi=10.1007%2Fs11416-012-0164-1&partnerID=40&md5=a83180ff5d1f4749c91a6473d92c4b86,2012
10.1109/SAINT.2012.14,Detecting malicious websites by learning IP address features,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867977527&doi=10.1109%2FSAINT.2012.14&partnerID=40&md5=f959753780807b7f597e52f4f38f29d1,2012
10.1109/ICDCSW.2012.33,Android malware forensics: Reconstruction of malicious events,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866433973&doi=10.1109%2FICDCSW.2012.33&partnerID=40&md5=28db9614540be7fcb1b5ff0ae4908e9e,2012
10.1109/ICNC.2012.6234576,Multiple sequence alignment and artificial neural networks for malicious software detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866165918&doi=10.1109%2FICNC.2012.6234576&partnerID=40&md5=de40b17970dc972d9288d912ecce73d9,2012
10.1007/978-3-642-29216-3_50,Malware obfuscator for malicious executables,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865976726&doi=10.1007%2F978-3-642-29216-3_50&partnerID=40&md5=af5e617202d8ef4dbe1e7830665b5cbd,2012
10.3724/SP.J.1146.2011.01098,Botnet detecting method based on clustering flow attributes of command and control communication channel,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867095131&doi=10.3724%2FSP.J.1146.2011.01098&partnerID=40&md5=a79ac7ffd7ee6695ffaa3d9441494915,2012
10.1145/2307636.2307660,Isolating and analyzing fraud activities in a large cellular network via voice call graph analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864327089&doi=10.1145%2F2307636.2307660&partnerID=40&md5=24c412d4e42ec91234f50082ccc3d2ba,2012
10.1109/ICISA.2012.6220972,A study on malware detection system model based on correlation analysis using live response techniques,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864201139&doi=10.1109%2FICISA.2012.6220972&partnerID=40&md5=e8d1fca27ca0519ff74dc404d1ba8f26,2012
10.1007/978-3-642-31274-8_4,Analysis and detection of web spam by means of web content,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864032710&doi=10.1007%2F978-3-642-31274-8_4&partnerID=40&md5=8e51643d1e0184d6674117aaaa38ea55,2012
10.1109/INNOVATIONS.2012.6207739,MOMENTUM: MetamOrphic Malware Exploration Techniques Using MSA signatures,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863611404&doi=10.1109%2FINNOVATIONS.2012.6207739&partnerID=40&md5=17e703784b32ce7129d15df8edee051e,2012
10.1007/978-3-642-30244-2_1,Android market analysis with activation patterns,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84869597391&doi=10.1007%2F978-3-642-30244-2_1&partnerID=40&md5=34c460f9b5ac0086f6840ce4873c6fcc,2012
10.1016/j.jss.2012.02.015,Malware characteristics and threats on the internet ecosystem,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861096936&doi=10.1016%2Fj.jss.2012.02.015&partnerID=40&md5=4e9175a72e0678eb2a8cdfd50641b766,2012
10.1145/2184512.2184579,Applying random projection to the classification of malicious applications using data mining algorithms,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862667479&doi=10.1145%2F2184512.2184579&partnerID=40&md5=d3cc9c21382613ae117164199175d130,2012
10.1007/978-3-642-29166-1_42,The grand challenge in metamorphic analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861178691&doi=10.1007%2F978-3-642-29166-1_42&partnerID=40&md5=f4a60331c37c563d5733f5c84b78f8a1,2012
10.4304/jnw.7.6.946-955,A comparison of the classification of disparate malware collected in different time periods,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861172579&doi=10.4304%2Fjnw.7.6.946-955&partnerID=40&md5=09dca7d14a7b834b92a397750aafdea7,2012
10.1007/978-3-642-29166-1_34,Deployable classifiers for malware detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84861147305&doi=10.1007%2F978-3-642-29166-1_34&partnerID=40&md5=ba373e0e2ae807695dec9dd448550300,2012
10.1109/WAINA.2012.149,REFORM: Relevant features for malware analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860725089&doi=10.1109%2FWAINA.2012.149&partnerID=40&md5=221e9a3d3bbb74c6be5ab13bb2d0535a,2012
10.1109/CCNC.2012.6181079,Countering entropy measure attacks on packed software detection,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860692626&doi=10.1109%2FCCNC.2012.6181079&partnerID=40&md5=bf3f1cb7afd28c3e8f87c6192fb7f7f5,2012
10.4304/jnw.7.4.715-722,Robotdroid: A lightweight malware detection framework on smartphones,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860281488&doi=10.4304%2Fjnw.7.4.715-722&partnerID=40&md5=56f4e3d8368071d4361a480ef9b564be,2012
10.1007/978-3-642-29280-4_28,PEAL - Packed executable analysis,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859584998&doi=10.1007%2F978-3-642-29280-4_28&partnerID=40&md5=98f5d99a2f15f6f674abc1ef092bcc32,2012
10.1524/itit.2012.0665,Platform-independent recognition of procedures in binaries based on simple characteristics; Betriebssystemübergreifende Erkennung von Prozeduren innerhalb Binärdateien anhand einfacher Charakteristiken,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116860201&doi=10.1524%2Fitit.2012.0665&partnerID=40&md5=fc27373f10bb18f1a4eb27575870a2db,2012
10.1524/itit.2012.0664,Reverse code engineering - State of the art and countermeasures; Reverse Code Engineering - Stand der Technik und aktuelle Gegenmaßnahmen,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964429855&doi=10.1524%2Fitit.2012.0664&partnerID=40&md5=3259f2a787169698703d178960ea24a9,2012
10.1007/978-3-642-25237-2_13,Computational intelligent techniques and similarity measures for malware classification,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856425726&doi=10.1007%2F978-3-642-25237-2_13&partnerID=40&md5=294efeabac73ed30506fadbc8d483416,2012
10.1016/j.cose.2011.09.002,Malware target recognition via static heuristics,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856006502&doi=10.1016%2Fj.cose.2011.09.002&partnerID=40&md5=8112dfdb2c3df87f9049609e01f85ab3,2012
10.1016/j.cose.2011.10.001,Robustness of keystroke-dynamics based biometrics against synthetic forgeries,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855983623&doi=10.1016%2Fj.cose.2011.10.001&partnerID=40&md5=6b87fffbbb381108972001ee870c6baa,2012
10.1007/978-90-481-8990-8_6,"Accounting for Social, Spatial, and Textual Interconnections: Link Analysis and Data Mining for Criminal Investigation",https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145417596&doi=10.1007%2F978-90-481-8990-8_6&partnerID=40&md5=ad87c0f2b3c739a8a85e984cd1c04c70,2012
10.1007/978-3-642-34704-7_3,Boosting scalability in anomaly-based packed executable filtering,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099426521&doi=10.1007%2F978-3-642-34704-7_3&partnerID=40&md5=420e3fe55243b2093a61bc2657d86e90,2012
10.1007/978-1-4471-2909-7_3,Program transformations and obfuscations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045616504&doi=10.1007%2F978-1-4471-2909-7_3&partnerID=40&md5=e7d98322b4e1d62ec12a329fe691d910,2012
10.1007/978-3-642-29336-8_27,Cost-sensitive detection of malicious applications in mobile devices,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84984612834&doi=10.1007%2F978-3-642-29336-8_27&partnerID=40&md5=18f99508040f61fd8601ba2fade9211b,2012
10.1007/978-1-4471-2909-7_5,Static analysis of binaries,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84952326320&doi=10.1007%2F978-1-4471-2909-7_5&partnerID=40&md5=2492824c622abe3b0106e8702e02cdd8,2012
10.1007/978-3-642-35416-8_16,N-victims: An approach to determine N-victims for APT investigations,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904731397&doi=10.1007%2F978-3-642-35416-8_16&partnerID=40&md5=8f5ee580949172d2c126e8315339b226,2012
