Title,DOI,Link
The use of Convolutional Neural Network for Malware Classification,10.1109/DDCLS49620.2020.9275164,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098918498&doi=10.1109%2FDDCLS49620.2020.9275164&partnerID=40&md5=74aaaa9e63f11e1eed96d87312ff0f1a
A survey on practical adversarial examples for malware classifiers,10.1145/3433667.3433670,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105879978&doi=10.1145%2F3433667.3433670&partnerID=40&md5=08520d02d92b15059df8b61b089639d8
No Need to Teach New Tricks to Old Malware: Winning an Evasion Challenge with XOR-based Adversarial Samples,10.1145/3433667.3433669,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105870060&doi=10.1145%2F3433667.3433669&partnerID=40&md5=742c462c0ae16db8009dc51a4947704e
The Making of Indicator of Compromise using Malware Reverse Engineering Techniques,10.1109/ICISS50791.2020.9307581,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099786869&doi=10.1109%2FICISS50791.2020.9307581&partnerID=40&md5=e7b424864067c21584e4eb7c823b6a54
The performance of iot malware detection technique using feature selection and feature reduction in fog layer,10.1088/1757-899X/928/2/022047,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097406866&doi=10.1088%2F1757-899X%2F928%2F2%2F022047&partnerID=40&md5=934e95d9dcd7d5e49faf9ffc36ca0b3b
PAM Clustering Aided Android Malicious Apps Detection,10.1088/1757-899X/928/3/032041,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097137090&doi=10.1088%2F1757-899X%2F928%2F3%2F032041&partnerID=40&md5=885dc8682a576b5040d8f9e1792053b8
Analysis of Machine Learning Classifier in Android Malware Detection through Opcode,10.1109/AINS50155.2020.9315060,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100635314&doi=10.1109%2FAINS50155.2020.9315060&partnerID=40&md5=8e2c1a498bac4a26d002b439a39f1368
Classification for iOS Mobile Malware Inspired by Phylogenetic: Proof of Concept,10.1109/ICOS50156.2020.9293666,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099216107&doi=10.1109%2FICOS50156.2020.9293666&partnerID=40&md5=da394e84c9ac6b175c52f4d730a9ff37
WordyThief: A Malicious Spammer,10.1109/eCrime51433.2020.9493261,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111961379&doi=10.1109%2FeCrime51433.2020.9493261&partnerID=40&md5=066cedb409bea5016443693f3c006d18
PyLocky Ransomware Source Code Analysis,10.1109/SPCE50045.2020.9296183,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099291394&doi=10.1109%2FSPCE50045.2020.9296183&partnerID=40&md5=45ccfd50d6cb827b24ff4e2bf0bbfcac
Android malware classification based on permission categories using extreme gradient boosting,10.1145/3427423.3427427,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099044464&doi=10.1145%2F3427423.3427427&partnerID=40&md5=6d72e868b419ff5c5e778295159a2951
Blackbox trojanising of deep learning models: Using non-intrusive network structure and binary alterations,10.1109/TENCON50793.2020.9293933,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099003169&doi=10.1109%2FTENCON50793.2020.9293933&partnerID=40&md5=64ea1d50e276726b069439441cf708b9
Assessment of the relative importance of different hyper-parameters of LSTM for an IDS,10.1109/TENCON50793.2020.9293731,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098935027&doi=10.1109%2FTENCON50793.2020.9293731&partnerID=40&md5=051d2cd461e8704ba512ad453c0b48c5
How robust are malware detection models for Android smartphones against adversarial attacks?: Poster abstract,10.1145/3384419.3430462,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097563338&doi=10.1145%2F3384419.3430462&partnerID=40&md5=60f33577f9a1db0edd086b7ff8b298ce
Adversarial attacks on malware detection models for smartphones using reinforcement learning: PhD forum abstract,10.1145/3384419.3430576,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097561112&doi=10.1145%2F3384419.3430576&partnerID=40&md5=e0d9b4eebac35207f763e00eec67da35
AISec 2020 - Proceedings of the 13th ACM Workshop on Artificial Intelligence and Security,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097665234&partnerID=40&md5=64ad9011d614fedca4d1d886c44300bc
Flow-based Detection and Proxy-based Evasion of Encrypted Malware C2 Traffic,10.1145/3411508.3421379,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097655690&doi=10.1145%2F3411508.3421379&partnerID=40&md5=bb88dce72c734b47a1b43abc93e1c059
Mind the Gap: On Bridging the Semantic Gap between Machine Learning and Malware Analysis,10.1145/3411508.3421373,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097655604&doi=10.1145%2F3411508.3421373&partnerID=40&md5=99ab060edc38e39417dd2854a5657ee5
The Robust Malware Detection Challenge and Greedy Random Accelerated Multi-Bit Search,10.1145/3411508.3421374,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097655162&doi=10.1145%2F3411508.3421374&partnerID=40&md5=83e614788611204be4e1053f1786ab27
Defending Deep Learning Based Anomaly Detection Systems against White-Box Adversarial Examples and Backdoor Attacks,10.1109/ISTAS50296.2020.9462227,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113200457&doi=10.1109%2FISTAS50296.2020.9462227&partnerID=40&md5=bba4fdaa66a8783047645fb410484a81
DeepGuard: Deep Generative User-behavior Analytics for Ransomware Detection,10.1109/ISI49825.2020.9280508,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098987972&doi=10.1109%2FISI49825.2020.9280508&partnerID=40&md5=366a0b9b28c749fc12f9b82b8e13cbef
Detection of Malicious Domains Using Passive DNS with XGBoost,10.1109/ISI49825.2020.9280552,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098951128&doi=10.1109%2FISI49825.2020.9280552&partnerID=40&md5=20e92c28ea523a46ca6d6f33d9066b56
Phishcasting: Deep Learning for Time Series Forecasting of Phishing Attacks,10.1109/ISI49825.2020.9280509,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098939160&doi=10.1109%2FISI49825.2020.9280509&partnerID=40&md5=dfd47b8547b307c27b0779da1329a0d9
Scalable Malware Clustering using Multi-Stage Tree Parallelization,10.1109/ISI49825.2020.9280546,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098938401&doi=10.1109%2FISI49825.2020.9280546&partnerID=40&md5=7f5aecaee8137e2ce7e22e7b5be0b4f0
PRODeep: A platform for robustness verification of deep neural networks,10.1145/3368089.3417918,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097181910&doi=10.1145%2F3368089.3417918&partnerID=40&md5=5e4d7c82f65caea488d25bdd1379ac4a
Design Alternatives for Performance Monitoring Counter based Malware Detection,10.1109/IPCCC50635.2020.9391559,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104457682&doi=10.1109%2FIPCCC50635.2020.9391559&partnerID=40&md5=9936ec102b0d7718861824c2bedee866
Evaluating Machine Learning Classifiers to detect Android Malware,10.1109/INOCON50539.2020.9298290,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099584068&doi=10.1109%2FINOCON50539.2020.9298290&partnerID=40&md5=9020aead690bf5447098373ab4c98835
Developing Malware and Analyzing it Afore after Steganography with OSINTs,10.1109/INOCON50539.2020.9298288,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099583045&doi=10.1109%2FINOCON50539.2020.9298288&partnerID=40&md5=5b9f9d816743dd784135d5aaa45234c9
Malware detection for industrial internet based on GAN,10.1109/ICIBA50161.2020.9276834,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099272630&doi=10.1109%2FICIBA50161.2020.9276834&partnerID=40&md5=1b826151969cd30ce76cb8c549edb52f
A Survey on Malware Detection with Deep Learning,10.1145/3433174.3433609,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100614285&doi=10.1145%2F3433174.3433609&partnerID=40&md5=e8804c973c861bdf81079c7560ef8edb
A survey on malware detection technology and future trends,10.1109/TSSA51342.2020.9310841,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100264102&doi=10.1109%2FTSSA51342.2020.9310841&partnerID=40&md5=80abfb2c00612a10f29e341518af2be5
"Proceedings of the 2020 IEEE International Conference on Communications, Computing, Cybersecurity, and Informatics, CCCI 2020",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097833400&partnerID=40&md5=357934a35f9434ac47ca0f1005c80487
Call graph and model checking for fine-grained android malicious behaviour detection,10.3390/app10227975,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095989121&doi=10.3390%2Fapp10227975&partnerID=40&md5=0b3ec64074fb364c19d2a8288da8c510
Malware detection algorithm based on the attention mechanism and ResNet,10.1049/cje.2020.09.006,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101616241&doi=10.1049%2Fcje.2020.09.006&partnerID=40&md5=4ddb4056dc3a0fb813aa4d02f8ff8835
Getting Passive Aggressive about False Positives: Patching Deployed Malware Detectors,10.1109/ICDMW51313.2020.00074,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101370727&doi=10.1109%2FICDMW51313.2020.00074&partnerID=40&md5=1717a8e7526467abca45eb1520148907
Pelican: Continual Adaptation for Phishing Detection,10.1109/ICDMW51313.2020.00067,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101347306&doi=10.1109%2FICDMW51313.2020.00067&partnerID=40&md5=e84dbcc032266323bebf9a5d53c1ad6f
An Evolutionary Perspective: A Study of Anubis Android Banking Trojan,10.1109/DSA51864.2020.00026,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100589982&doi=10.1109%2FDSA51864.2020.00026&partnerID=40&md5=3e9ff482154c927d31bd705dc04eda7d
MTHAEL: Cross-architecture iot malware detection based on neural network advanced ensemble learning,10.1109/TC.2020.3015584,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100191181&doi=10.1109%2FTC.2020.3015584&partnerID=40&md5=fc22fb9777aa0ea10ced6d7b0df0592e
SPARTA: A Laser Probing Approach for Trojan Detection,10.1109/ITC44778.2020.9325222,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100133851&doi=10.1109%2FITC44778.2020.9325222&partnerID=40&md5=ef4d159e71a3d25d124a8117bf49a234
Towards inspecting and eliminating trojan backdoors in deep neural networks,10.1109/ICDM50108.2020.00025,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099837719&doi=10.1109%2FICDM50108.2020.00025&partnerID=40&md5=8bbe5a691fa0f76fd1073eaf01fd6fe1
ASAF: Android Static Analysis Framework,10.1109/SMART-TECH49988.2020.00053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099312287&doi=10.1109%2FSMART-TECH49988.2020.00053&partnerID=40&md5=b0b1e89e08b89b841b9ddbd1cb76207c
Securing IoT Space via Hardware Trojan Detection,10.1109/JIOT.2020.2994627,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096243210&doi=10.1109%2FJIOT.2020.2994627&partnerID=40&md5=8e6d082989c6fe3b9f08d21eda47a083
Exposing Hardware Trojans in Embedded Platforms via Short-Term Aging,10.1109/TCAD.2020.3012649,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096032164&doi=10.1109%2FTCAD.2020.3012649&partnerID=40&md5=b333631d44242b0d3a4c6b68474ef7e1
Pratd: A phased remote access trojan detection method with double-sided features,10.3390/electronics9111894,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095937774&doi=10.3390%2Felectronics9111894&partnerID=40&md5=a746b7f95bc9eb386b9d428985498c73
Malicious powershell detection using attention against adversarial attacks,10.3390/electronics9111817,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094906702&doi=10.3390%2Felectronics9111817&partnerID=40&md5=dc5411a21a67989ae1a1e7eea2ef712a
Generative adversarial network for global image-based local image to improve Malware classification using convolutional neural network,10.3390/app10217585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094601245&doi=10.3390%2Fapp10217585&partnerID=40&md5=d843480fc5053b7fe441d46fa064609c
Conventional and machine learning approaches as countermeasures against hardware trojan attacks,10.1016/j.micpro.2020.103295,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092523182&doi=10.1016%2Fj.micpro.2020.103295&partnerID=40&md5=04393f7e16361b974e298c16c5a4ca2f
Automated dynamic approach for detecting ransomware using finite-state machine,10.1016/j.dss.2020.113400,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090566348&doi=10.1016%2Fj.dss.2020.113400&partnerID=40&md5=931a2ffdaddb0854aae731225ee43189
Cryptocurrency malware hunting: A deep Recurrent Neural Network approach,10.1016/j.asoc.2020.106630,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089557144&doi=10.1016%2Fj.asoc.2020.106630&partnerID=40&md5=e55a6e37baec1d4210df7cef78f663b1
A machine learning based golden-free detection method for command-activated hardware Trojan,10.1016/j.ins.2020.05.053,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087522172&doi=10.1016%2Fj.ins.2020.05.053&partnerID=40&md5=a83c064ca6d7ec8b677e2665b0697d3b
Attacks and defences on intelligent connected vehicles: a survey,10.1016/j.dcan.2020.04.007,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086590038&doi=10.1016%2Fj.dcan.2020.04.007&partnerID=40&md5=910e77146ee309ef8ef006247cf345cb
HIT4Mal: Hybrid image transformation for malware classification,10.1002/ett.3789,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075231028&doi=10.1002%2Fett.3789&partnerID=40&md5=2c18b405458ff36674d3a5beb89edbd0
Enhancing State-of-the-art Classifiers with API Semantics to Detect Evolved Android Malware,10.1145/3372297.3417291,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096191551&doi=10.1145%2F3372297.3417291&partnerID=40&md5=f35d29f4784513c0a41b60a36f37d831
Composite Backdoor Attack for Deep Neural Network by Mixing Existing Benign Features,10.1145/3372297.3423362,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096161624&doi=10.1145%2F3372297.3423362&partnerID=40&md5=c9008e31b6650103b1dc32a907f2671e
Ransomware Detection with Semi-Supervised Learning,10.1109/ICCKE50421.2020.9303689,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101460988&doi=10.1109%2FICCKE50421.2020.9303689&partnerID=40&md5=f749a5302ee6ab11e71b5886912ac5e2
Using Deep Learning to Identify Security Risks of Personal Mobile Devices in Enterprise Networks,10.1109/UEMCON51285.2020.9298079,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099769524&doi=10.1109%2FUEMCON51285.2020.9298079&partnerID=40&md5=0a38ea701b2d454f508671336f042520
Performance Maintenance over Time of Random Forest-based Malware Detection Models,10.1109/UEMCON51285.2020.9298068,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099746580&doi=10.1109%2FUEMCON51285.2020.9298068&partnerID=40&md5=fe6cb27474f0af6e05734fded0b8ace5
Research on Malware Variant Detection Based on Global Texture Features,10.1109/ICCT50939.2020.9295836,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099545520&doi=10.1109%2FICCT50939.2020.9295836&partnerID=40&md5=8d2d797ea6adea769d0ea3bd327dab97
2020 4th International Conference on Information Processing and Control Engineering,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096434877&partnerID=40&md5=cc970e4107db7bffde8d37c247825c44
Packer Identification Method for Multi-layer Executables with k-Nearest Neighbor of Entropies,10.34385/proc.65.C06-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102638074&doi=10.34385%2Fproc.65.C06-4&partnerID=40&md5=74250674f5fe36c746b518406f3dd9c6
Few-Shot Learning to Classify Android Malwares,10.1109/ICSIP49896.2020.9339429,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101181167&doi=10.1109%2FICSIP49896.2020.9339429&partnerID=40&md5=967d9de38316279577f581137111e6eb
Hardware Trojan detection by differential side-channel analysis (DDSA),10.1109/ICSIP49896.2020.9339301,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101120488&doi=10.1109%2FICSIP49896.2020.9339301&partnerID=40&md5=428d1bb5810925a30d18a3ec89e19de6
The Use of Honeypot in Machine Learning Based on Malware Detection: A Review,10.1109/CITSM50537.2020.9268794,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098708681&doi=10.1109%2FCITSM50537.2020.9268794&partnerID=40&md5=7c9543a867e8a4f431faec0343b0904a
"2020 8th International Conference on Cyber and IT Service Management, CITSM 2020",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098686979&partnerID=40&md5=90a290a31510605c3355e7fae5cb365d
Instruction Level Disassembly through Electromagnetic Side-Chanel: Machine Learning Classification Approach with Reduced Combinatorial Complexity,10.1145/3432291.3432300,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098091560&doi=10.1145%2F3432291.3432300&partnerID=40&md5=e0ce897bfdc05eaaa7a58539b948646f
Evaluation of Image Similarity Algorithms for Malware Fake-Icon Detection,10.1109/ICTC49870.2020.9289501,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098989189&doi=10.1109%2FICTC49870.2020.9289501&partnerID=40&md5=6e7d577687402edf0a8dab9f492f315d
Malware Classification Framework using Convolutional Neural Network,10.1109/ICCWS48432.2020.9292384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099732550&doi=10.1109%2FICCWS48432.2020.9292384&partnerID=40&md5=91fa8ddc4383d6d8b97dd4fc1c9ee3a5
Cyber Threat Detection Using Machine Learning Techniques: A Performance Evaluation Perspective,10.1109/ICCWS48432.2020.9292388,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099732087&doi=10.1109%2FICCWS48432.2020.9292388&partnerID=40&md5=da43738e48f11005c9ff541ffaeaac2c
Automatic YARA Rule Generation,10.1109/ICCWS48432.2020.9292390,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099731717&doi=10.1109%2FICCWS48432.2020.9292390&partnerID=40&md5=6b6ec38e4794f67a789f9d6009d67fca
"1st Annual International Conference on Cyber Warfare and Security, ICCWS 2020 - Proceedings",,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099731091&partnerID=40&md5=66344d5e823dc29ac4bd29622140538f
Robust Early Stage Botnet Detection using Machine Learning,10.1109/ICCWS48432.2020.9292395,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099725809&doi=10.1109%2FICCWS48432.2020.9292395&partnerID=40&md5=e7c0be65f91e64fc73df39aa275682a3
Identifying Mirai-Exploitable Vulnerabilities in IoT Firmware through Static Analysis,10.1109/ICCWS48432.2020.9292382,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099725359&doi=10.1109%2FICCWS48432.2020.9292382&partnerID=40&md5=58ef97c3f8ce58c8454730d13d65ae67
